Date,Open,High,Low,Close,Adj Close,Volume
10/20/15,111.339996,114.169998,110.82,113.769997,106.993484,48778800
10/21/15,114,115.580002,113.699997,113.760002,106.984085,41795200
10/22/15,114.330002,115.5,114.099998,115.5,108.620453,41654100
10/23/15,116.699997,119.230003,116.330002,119.080002,111.987206,59366900
10/26/15,118.080002,118.129997,114.919998,115.279999,108.413551,66333800
10/27/15,115.400002,116.540001,113.989998,114.550003,107.727036,69884400
10/28/15,116.93,119.300003,116.059998,119.269997,112.165871,85551400
10/29/15,118.699997,120.690002,118.269997,120.529999,113.350861,51227300
10/30/15,120.989998,121.220001,119.449997,119.5,112.382195,49365300
11/2/15,120.800003,121.360001,119.610001,121.18,113.96212,32203300
11/3/15,120.790001,123.489998,120.699997,122.57,115.269333,45519000
11/4/15,123.129997,123.82,121.620003,122,114.733292,44886100
11/5/15,121.849998,122.690002,120.18,120.919998,114.204384,39552700
11/6/15,121.110001,121.809998,120.620003,121.059998,114.336601,33042300
11/9/15,120.959999,121.809998,120.050003,120.57,113.873817,33871400
11/10/15,116.900002,118.07,116.059998,116.769997,110.284859,59127900
11/11/15,116.370003,117.419998,115.209999,116.110001,109.661514,45218000
11/12/15,116.260002,116.82,115.650002,115.720001,109.29319,32525600
11/13/15,115.199997,115.57,112.269997,112.339996,106.100891,45812400
11/16/15,111.379997,114.239998,111,114.18,107.838699,38106700
11/17/15,114.919998,115.050003,113.32,113.690002,107.375931,27616900
11/18/15,115.760002,117.489998,115.5,117.290001,110.775986,46674700
11/19/15,117.639999,119.75,116.760002,118.779999,112.183243,43295800
11/20/15,119.199997,119.919998,118.849998,119.300003,112.674355,34287100
11/23/15,119.269997,119.730003,117.339996,117.75,111.210442,32482500
11/24/15,117.330002,119.349998,117.120003,118.879997,112.277687,42803200
11/25/15,119.209999,119.230003,117.919998,118.029999,111.474892,21388300
11/27/15,118.290001,118.410004,117.599998,117.809998,111.267105,13046400
11/30/15,117.989998,119.410004,117.75,118.300003,111.729889,39180300
12/1/15,118.75,118.809998,116.860001,117.339996,110.823204,34852400
12/2/15,117.339996,118.110001,116.080002,116.279999,109.822075,33386600
12/3/15,116.550003,116.790001,114.220001,115.199997,108.802063,41569500
12/4/15,115.290001,119.25,115.110001,119.029999,112.419334,57777000
12/7/15,118.980003,119.860001,117.809998,118.279999,111.710999,32084200
12/8/15,117.519997,118.599998,116.860001,118.230003,111.663773,34309500
12/9/15,117.639999,117.690002,115.080002,115.620003,109.198723,46361400
12/10/15,116.040001,116.940002,115.510002,116.169998,109.718185,29104200
12/11/15,115.190002,115.389999,112.849998,113.18,106.894241,46886200
12/14/15,112.18,112.68,109.790001,112.480003,106.233116,64318700
12/15/15,111.940002,112.800003,110.349998,110.489998,104.353638,53323100
12/16/15,111.07,111.989998,108.800003,111.339996,105.156433,56238500
12/17/15,112.019997,112.25,108.980003,108.980003,102.927505,44772800
12/18/15,108.910004,109.519997,105.809998,106.029999,100.141335,96453300
12/21/15,107.279999,107.370003,105.57,107.330002,101.369141,47590600
12/22/15,107.400002,107.720001,106.449997,107.230003,101.274696,32789400
12/23/15,107.269997,108.849998,107.199997,108.610001,102.578056,32657400
12/24/15,109,109,107.949997,108.029999,102.030258,13570400
12/28/15,107.589996,107.690002,106.18,106.82,100.887466,26704200
12/29/15,106.959999,109.43,106.860001,108.739998,102.700844,30931200
12/30/15,108.580002,108.699997,107.18,107.32,101.359718,25213800
12/31/15,107.010002,107.029999,104.82,105.260002,99.414101,40635300
1/4/16,102.610001,105.370003,102,105.349998,99.499107,67649400
1/5/16,105.75,105.849998,102.410004,102.709999,97.00573,55791000
1/6/16,100.559998,102.370003,99.870003,100.699997,95.107361,68457400
1/7/16,98.68,100.129997,96.43,96.449997,91.093399,81094400
1/8/16,98.550003,99.110001,96.760002,96.959999,91.575073,70798000
1/11/16,98.970001,99.059998,97.339996,98.529999,93.057869,49739400
1/12/16,100.550003,100.690002,98.839996,99.959999,94.408447,49154200
1/13/16,100.32,101.190002,97.300003,97.389999,91.981194,62439600
1/14/16,97.959999,100.480003,95.739998,99.519997,93.992889,63170100
1/15/16,96.199997,97.709999,95.360001,97.129997,91.735634,79010000
1/19/16,98.410004,98.650002,95.5,96.660004,91.291718,53087700
1/20/16,95.099998,98.190002,93.419998,96.790001,91.41452,72334400
1/21/16,97.059998,97.879997,94.940002,96.300003,90.951736,52161500
1/22/16,98.629997,101.459999,98.370003,101.419998,95.787369,65800500
1/25/16,101.519997,101.529999,99.209999,99.440002,93.917336,51794500
1/26/16,99.93,100.879997,98.07,99.989998,94.43679,75077000
1/27/16,96.040001,96.629997,93.339996,93.419998,88.231659,133369700
1/28/16,93.790001,94.519997,92.389999,94.089996,88.864449,55678800
1/29/16,94.790001,97.339996,94.349998,97.339996,91.93396,64416500
2/1/16,96.470001,96.709999,95.400002,96.43,91.074501,40943500
2/2/16,95.419998,96.040001,94.279999,94.480003,89.232796,37357200
2/3/16,95,96.839996,94.080002,96.349998,90.998932,45964300
2/4/16,95.860001,97.330002,95.190002,96.599998,91.73011,46471700
2/5/16,96.519997,96.919998,93.690002,94.019997,89.28019,46418100
2/8/16,93.129997,95.699997,93.040001,95.010002,90.220276,54021400
2/9/16,94.290001,95.940002,93.93,94.989998,90.201294,44331200
2/10/16,95.919998,96.349998,94.099998,94.269997,89.517586,42343600
2/11/16,93.790001,94.720001,92.589996,93.699997,88.976318,50074700
2/12/16,94.190002,94.5,93.010002,93.989998,89.251686,40351400
2/16/16,95.019997,96.849998,94.610001,96.639999,91.768089,49057900
2/17/16,96.669998,98.209999,96.150002,98.120003,93.173508,44863200
2/18/16,98.839996,98.889999,96.089996,96.260002,91.407272,39021000
2/19/16,96,96.760002,95.800003,96.040001,91.198341,35374200
2/22/16,96.309998,96.900002,95.919998,96.879997,91.995995,34280800
2/23/16,96.400002,96.5,94.550003,94.690002,89.91642,31942600
2/24/16,93.980003,96.379997,93.32,96.099998,91.255333,36255700
2/25/16,96.050003,96.760002,95.25,96.760002,91.882057,27582700
2/26/16,97.199997,98.019997,96.580002,96.910004,92.02449,28991100
2/29/16,96.860001,98.230003,96.650002,96.690002,91.815598,35216300
3/1/16,97.650002,100.769997,97.419998,100.529999,95.461998,50407100
3/2/16,100.510002,100.889999,99.639999,100.75,95.670914,33169600
3/3/16,100.580002,101.709999,100.449997,101.5,96.383095,36955700
3/4/16,102.370003,103.75,101.370003,103.010002,97.816986,46055100
3/7/16,102.389999,102.830002,100.959999,101.870003,96.734444,35828900
3/8/16,100.779999,101.760002,100.400002,101.029999,95.936798,31561900
3/9/16,101.309998,101.580002,100.269997,101.120003,96.022263,27201700
3/10/16,101.410004,102.239998,100.150002,101.169998,96.069733,33513600
3/11/16,102.239998,102.279999,101.5,102.260002,97.104797,27408200
3/14/16,101.910004,102.910004,101.779999,102.519997,97.351677,25076100
3/15/16,103.959999,105.18,103.849998,104.580002,99.307831,40067700
3/16/16,104.610001,106.309998,104.589996,105.970001,100.627762,38303500
3/17/16,105.519997,106.470001,104.959999,105.800003,100.466324,34420700
3/18/16,106.339996,106.5,105.190002,105.919998,100.580276,44205200
3/21/16,105.93,107.650002,105.139999,105.910004,100.570778,35502700
3/22/16,105.25,107.290001,105.209999,106.720001,101.339943,32444400
3/23/16,106.480003,107.07,105.900002,106.129997,100.779694,25703500
3/24/16,105.470001,106.25,104.889999,105.669998,100.342873,26133000
3/28/16,106,106.190002,105.059998,105.190002,99.887093,19411400
3/29/16,104.889999,107.790001,104.879997,107.68,102.251556,31190100
3/30/16,108.650002,110.419998,108.599998,109.559998,104.036758,45601100
3/31/16,109.720001,109.900002,108.879997,108.989998,103.495514,25888400
4/1/16,108.779999,110,108.199997,109.989998,104.445091,25874000
4/4/16,110.419998,112.190002,110.269997,111.120003,105.518127,37356200
4/5/16,109.510002,110.730003,109.419998,109.809998,104.274162,26578700
4/6/16,110.230003,110.980003,109.199997,110.959999,105.366203,26404100
4/7/16,109.949997,110.419998,108.120003,108.540001,103.068192,31801900
4/8/16,108.910004,109.769997,108.169998,108.660004,103.182144,23581700
4/11/16,108.970001,110.610001,108.830002,109.019997,103.523987,29407500
4/12/16,109.339996,110.5,108.660004,110.440002,104.872406,27232300
4/13/16,110.800003,112.339996,110.800003,112.040001,106.391754,33257300
4/14/16,111.620003,112.389999,111.330002,112.099998,106.448715,25473900
4/15/16,112.110001,112.300003,109.730003,109.849998,104.312149,46939000
4/18/16,108.889999,108.949997,106.940002,107.480003,102.061638,60834000
4/19/16,107.879997,108,106.230003,106.910004,101.52037,32384900
4/20/16,106.639999,108.089996,106.059998,107.129997,101.729279,30611000
4/21/16,106.93,106.93,105.519997,105.970001,100.627762,31552500
4/22/16,105.010002,106.480003,104.620003,105.68,100.352371,33683100
4/25/16,105,105.650002,104.510002,105.080002,99.782631,28031600
4/26/16,103.910004,105.300003,103.910004,104.349998,99.089409,56016200
4/27/16,96,98.709999,95.68,97.82,92.888634,114602100
4/28/16,97.610001,97.879997,94.25,94.830002,90.049362,82242700
4/29/16,93.989998,94.720001,92.510002,93.739998,89.014297,68531500
5/2/16,93.970001,94.080002,92.400002,93.639999,88.919334,48160100
5/3/16,94.199997,95.739998,93.68,95.18,90.381714,56831300
5/4/16,95.199997,95.900002,93.82,94.190002,89.441612,41025500
5/5/16,94,94.07,92.68,93.239998,89.078583,35890500
5/6/16,93.370003,93.449997,91.849998,92.720001,88.581795,43458200
5/9/16,93,93.769997,92.589996,92.790001,88.648651,32936400
5/10/16,93.330002,93.57,92.110001,93.419998,89.250542,33686800
5/11/16,93.480003,93.57,92.459999,92.510002,88.381157,28719100
5/12/16,92.720001,92.779999,89.470001,90.339996,86.308014,76314700
5/13/16,90,91.669998,90,90.519997,86.479965,44392800
5/16/16,92.389999,94.389999,91.650002,93.879997,89.690018,61259800
5/17/16,94.550003,94.699997,93.010002,93.489998,89.317413,46916900
5/18/16,94.160004,95.209999,93.889999,94.559998,90.339684,42062400
5/19/16,94.639999,94.639999,93.57,94.199997,89.995728,30442100
5/20/16,94.639999,95.43,94.519997,95.220001,90.970207,32026000
5/23/16,95.870003,97.190002,95.669998,96.43,92.126205,38018600
5/24/16,97.220001,98.089996,96.839996,97.900002,93.530609,35140200
5/25/16,98.669998,99.739998,98.110001,99.620003,95.173828,38168800
5/26/16,99.68,100.730003,98.639999,100.410004,95.928566,56331200
5/27/16,99.440002,100.470001,99.25,100.349998,95.871239,36229500
5/31/16,99.599998,100.400002,98.82,99.860001,95.403122,42307200
6/1/16,99.019997,99.540001,98.330002,98.459999,94.065598,29173300
6/2/16,97.599998,97.839996,96.629997,97.720001,93.358643,40191600
6/3/16,97.790001,98.269997,97.449997,97.919998,93.549706,28062900
6/6/16,97.989998,101.889999,97.550003,98.629997,94.228004,23292500
6/7/16,99.25,99.870003,98.959999,99.029999,94.610161,22409500
6/8/16,99.019997,99.559998,98.68,98.940002,94.524185,20848100
6/9/16,98.5,99.989998,98.459999,99.650002,95.202492,26601400
6/10/16,98.529999,99.349998,98.480003,98.830002,94.419098,31712900
6/13/16,98.690002,99.120003,97.099998,97.339996,92.995583,38020500
6/14/16,97.32,98.480003,96.75,97.459999,93.110229,31931900
6/15/16,97.82,98.410004,97.029999,97.139999,92.80452,29445200
6/16/16,96.449997,97.75,96.07,97.550003,93.196228,31326800
6/17/16,96.620003,96.650002,95.300003,95.330002,91.075302,61008200
6/20/16,96,96.57,95.029999,95.099998,90.85556,34411900
6/21/16,94.940002,96.349998,94.68,95.910004,91.629425,35546400
6/22/16,96.25,96.889999,95.349998,95.550003,91.285477,29219100
6/23/16,95.940002,96.290001,95.25,96.099998,91.810951,32240200
6/24/16,92.910004,94.660004,92.650002,93.400002,89.231445,75311400
6/27/16,93,93.050003,91.5,92.040001,87.932129,45489600
6/28/16,92.900002,93.660004,92.139999,93.589996,89.412949,40444900
6/29/16,93.970001,94.550003,93.629997,94.400002,90.186806,36531000
6/30/16,94.440002,95.769997,94.300003,95.599998,91.333252,35836400
7/1/16,95.489998,96.470001,95.330002,95.889999,91.610306,26026500
7/5/16,95.389999,95.400002,94.459999,94.989998,90.750465,27705200
7/6/16,94.599998,95.660004,94.370003,95.529999,91.26638,30949100
7/7/16,95.699997,96.5,95.620003,95.940002,91.658073,25139600
7/8/16,96.489998,96.889999,96.050003,96.68,92.365028,28912100
7/11/16,96.75,97.650002,96.730003,96.980003,92.651665,23794900
7/12/16,97.169998,97.699997,97.120003,97.419998,93.072037,24167500
7/13/16,97.410004,97.669998,96.839996,96.870003,92.546562,25892200
7/14/16,97.389999,98.989998,97.32,98.790001,94.380875,38919000
7/15/16,98.919998,99.300003,98.5,98.779999,94.371315,30137000
7/18/16,98.699997,100.129997,98.599998,99.830002,95.374451,36493900
7/19/16,99.559998,100,99.339996,99.870003,95.412666,23779900
7/20/16,100,100.459999,99.739998,99.959999,95.498657,26276000
7/21/16,99.830002,101,99.129997,99.43,94.99231,32702000
7/22/16,99.260002,99.300003,98.309998,98.660004,94.256683,28313700
7/25/16,98.25,98.839996,96.919998,97.339996,92.995583,40382900
7/26/16,96.82,97.970001,96.419998,96.669998,92.355492,56239800
7/27/16,104.269997,104.349998,102.75,102.949997,98.355217,92344800
7/28/16,102.830002,104.449997,102.82,104.339996,99.683159,39869800
7/29/16,104.190002,104.550003,103.68,104.209999,99.558975,27733700
8/1/16,104.410004,106.150002,104.410004,106.050003,101.316849,38167900
8/2/16,106.050003,106.07,104,104.480003,99.816925,33816600
8/3/16,104.809998,105.839996,104.769997,105.790001,101.068451,30202600
8/4/16,105.580002,106,105.279999,105.870003,101.692818,27408700
8/5/16,106.269997,107.650002,106.18,107.480003,103.239288,40553400
8/8/16,107.519997,108.370003,107.160004,108.370003,104.094177,28037200
8/9/16,108.230003,108.940002,108.010002,108.809998,104.516815,26315200
8/10/16,108.709999,108.900002,107.760002,108,103.738762,24008500
8/11/16,108.519997,108.93,107.849998,107.93,103.671532,27484500
8/12/16,107.779999,108.440002,107.779999,108.18,103.911659,18660400
8/15/16,108.139999,109.540001,108.080002,109.480003,105.160378,25868200
8/16/16,109.629997,110.230003,109.209999,109.379997,105.064316,33794400
8/17/16,109.099998,109.370003,108.339996,109.220001,104.910622,25356000
8/18/16,109.230003,109.599998,109.019997,109.080002,104.776161,21984700
8/19/16,108.769997,109.690002,108.360001,109.360001,105.045113,25368100
8/22/16,108.860001,109.099998,107.849998,108.510002,104.228661,25820200
8/23/16,108.589996,109.32,108.529999,108.849998,104.555229,21257700
8/24/16,108.57,108.75,107.68,108.029999,103.767593,23675100
8/25/16,107.389999,107.879997,106.68,107.57,103.325737,25086200
8/26/16,107.410004,107.949997,106.309998,106.940002,102.720581,27766300
8/29/16,106.620003,107.440002,106.290001,106.82,102.605331,24970300
8/30/16,105.800003,106.5,105.5,106,101.817673,24863900
8/31/16,105.660004,106.57,105.639999,106.099998,101.913734,29662400
9/1/16,106.139999,106.800003,105.620003,106.730003,102.518875,26701500
9/2/16,107.699997,108,106.82,107.730003,103.479424,26802500
9/6/16,107.900002,108.300003,107.510002,107.699997,103.450592,26880400
9/7/16,107.830002,108.760002,107.07,108.360001,104.084557,42364300
9/8/16,107.25,107.269997,105.239998,105.519997,101.356606,53002000
9/9/16,104.639999,105.720001,103.129997,103.129997,99.060921,46557000
9/12/16,102.650002,105.720001,102.529999,105.440002,101.27977,45292800
9/13/16,107.510002,108.790001,107.239998,107.949997,103.690727,62176200
9/14/16,108.730003,113.029999,108.599998,111.769997,107.360023,110888700
9/15/16,113.860001,115.730003,113.489998,115.57,111.010086,89983600
9/16/16,115.120003,116.129997,114.040001,114.919998,110.385735,79886900
9/19/16,115.190002,116.18,113.25,113.580002,109.098602,47023000
9/20/16,113.050003,114.120003,112.510002,113.57,109.088982,34514300
9/21/16,113.849998,113.989998,112.440002,113.550003,109.069778,36003200
9/22/16,114.349998,114.940002,114,114.620003,110.097565,31074000
9/23/16,114.419998,114.790001,111.550003,112.709999,108.262924,52481200
9/26/16,111.639999,113.389999,111.550003,112.879997,108.426224,29869400
9/27/16,113,113.18,112.339996,113.089996,108.627937,24607400
9/28/16,113.690002,114.639999,113.43,113.949997,109.454002,29641100
9/29/16,113.160004,113.800003,111.800003,112.18,107.753845,35887000
9/30/16,112.459999,113.370003,111.800003,113.050003,108.589523,36379100
10/3/16,112.709999,113.050003,112.279999,112.519997,108.080414,21701800
10/4/16,113.059998,114.309998,112.629997,113,108.541481,29736800
10/5/16,113.400002,113.660004,112.690002,113.050003,108.589523,21453100
10/6/16,113.699997,114.339996,113.129997,113.889999,109.39637,28779300
10/7/16,114.309998,114.559998,113.510002,114.059998,109.559677,24358400
10/10/16,115.019997,116.75,114.720001,116.050003,111.471146,36236000
10/11/16,117.699997,118.690002,116.199997,116.300003,111.711288,64041000
10/12/16,117.349998,117.980003,116.75,117.339996,112.710236,37586800
10/13/16,116.790001,117.440002,115.720001,116.980003,112.364464,35192400
10/14/16,117.879997,118.169998,117.129997,117.629997,112.9888,35652200
10/17/16,117.330002,117.839996,116.779999,117.550003,112.911964,23624900
10/18/16,118.18,118.209999,117.449997,117.470001,112.835114,24553500
10/19/16,117.25,117.760002,113.800003,117.120003,112.498932,20034600
10/20/16,116.860001,117.379997,116.330002,117.059998,112.441284,24125800
10/21/16,116.809998,116.910004,116.279999,116.599998,111.999451,23192700
10/24/16,117.099998,117.739998,117,117.650002,113.008018,23538700
10/25/16,117.949997,118.360001,117.309998,118.25,113.584343,48129000
10/26/16,114.309998,115.699997,113.309998,115.589996,111.029289,66134200
10/27/16,115.389999,115.860001,114.099998,114.480003,109.963097,34562000
10/28/16,113.870003,115.209999,113.449997,113.720001,109.233078,37861700
10/31/16,113.650002,114.230003,113.199997,113.540001,109.060188,26419400
11/1/16,113.459999,113.769997,110.529999,111.489998,107.091064,43825800
11/2/16,111.400002,112.349998,111.230003,111.589996,107.187111,28331700
11/3/16,110.980003,111.459999,109.550003,109.830002,106.038208,26932600
11/4/16,108.529999,110.25,108.110001,108.839996,105.082375,30837000
11/7/16,110.080002,110.510002,109.459999,110.410004,106.598175,32560000
11/8/16,110.309998,111.720001,109.699997,111.059998,107.225731,24054500
11/9/16,109.879997,111.32,108.050003,110.879997,107.051956,59176400
11/10/16,111.089996,111.089996,105.830002,107.790001,104.068626,57134500
11/11/16,107.120003,108.870003,106.550003,108.43,104.686531,34094100
11/14/16,107.709999,107.809998,104.080002,105.709999,102.060455,51175500
11/15/16,106.57,107.68,106.160004,107.110001,103.412117,32264500
11/16/16,106.699997,110.230003,106.599998,109.989998,106.19268,58840500
11/17/16,109.809998,110.349998,108.830002,109.949997,106.15406,27632000
11/18/16,109.720001,110.540001,109.660004,110.059998,106.260269,28428900
11/21/16,110.120003,111.989998,110.010002,111.730003,107.87262,29264600
11/22/16,111.949997,112.419998,111.400002,111.800003,107.940193,25965500
11/23/16,111.360001,111.510002,110.330002,111.230003,107.38987,27426400
11/25/16,111.129997,111.870003,110.949997,111.790001,107.930534,11475900
11/28/16,111.43,112.470001,111.389999,111.57,107.71814,27194000
11/29/16,110.779999,112.029999,110.07,111.459999,107.611946,28528800
11/30/16,111.599998,112.199997,110.269997,110.519997,106.704384,36162300
12/1/16,110.370003,110.940002,109.029999,109.489998,105.709946,37086900
12/2/16,109.169998,110.089996,108.849998,109.900002,106.105789,26528000
12/5/16,110,110.029999,108.25,109.110001,105.343063,34324500
12/6/16,109.5,110.360001,109.190002,109.949997,106.15406,26195500
12/7/16,109.260002,111.190002,109.160004,111.029999,107.19677,29998700
12/8/16,110.860001,112.43,110.599998,112.120003,108.249146,27068300
12/9/16,112.309998,114.699997,112.309998,113.949997,110.015961,34402600
12/12/16,113.290001,115,112.489998,113.300003,109.388397,26374400
12/13/16,113.839996,115.919998,113.75,115.190002,111.21315,43733800
12/14/16,115.040001,116.199997,114.980003,115.190002,111.21315,34031800
12/15/16,115.379997,116.730003,115.230003,115.82,111.821404,46524500
12/16/16,116.470001,116.5,115.650002,115.970001,111.966232,44351100
12/19/16,115.800003,117.379997,115.75,116.639999,112.613098,27779400
12/20/16,116.739998,117.5,116.68,116.949997,112.912392,21425000
12/21/16,116.800003,117.400002,116.779999,117.059998,113.018585,23783200
12/22/16,116.349998,116.510002,115.639999,116.290001,112.275185,26085900
12/23/16,115.589996,116.519997,115.589996,116.519997,112.497246,14249500
12/27/16,116.519997,117.800003,116.489998,117.260002,113.211685,18296900
12/28/16,117.519997,118.019997,116.199997,116.760002,112.728951,20905900
12/29/16,116.449997,117.110001,116.400002,116.730003,112.699989,15039500
12/30/16,116.650002,117.199997,115.43,115.82,111.821404,30586300
1/3/17,115.800003,116.330002,114.760002,116.150002,112.140007,28781900
1/4/17,115.849998,116.510002,115.75,116.019997,112.014503,21118100
1/5/17,115.919998,116.860001,115.809998,116.610001,112.584129,22193600
1/6/17,116.779999,118.160004,116.470001,117.910004,113.839249,31751900
1/9/17,117.949997,119.43,117.940002,118.989998,114.88195,33561900
1/10/17,118.769997,119.379997,118.300003,119.110001,114.997818,24462100
1/11/17,118.739998,119.93,118.599998,119.75,115.615723,27588600
1/12/17,118.900002,119.300003,118.209999,119.25,115.132988,27086200
1/13/17,119.110001,119.620003,118.809998,119.040001,114.930237,26111900
1/17/17,118.339996,120.239998,118.220001,120,115.857086,34439800
1/18/17,120,120.5,119.709999,119.989998,115.847435,23713000
1/19/17,119.400002,120.089996,119.370003,119.779999,115.644691,25597300
1/20/17,120.449997,120.449997,119.730003,120,115.857086,32597900
1/23/17,120,120.809998,119.769997,120.080002,115.934326,22050200
1/24/17,119.550003,120.099998,119.5,119.970001,115.828125,23211000
1/25/17,120.419998,122.099998,120.279999,121.879997,117.672188,32377600
1/26/17,121.669998,122.440002,121.599998,121.940002,117.730118,26337600
1/27/17,122.139999,122.349998,121.599998,121.949997,117.739769,20562900
1/30/17,120.93,121.629997,120.660004,121.629997,117.430817,30377500
1/31/17,121.150002,121.389999,120.620003,121.349998,117.160492,49201000
2/1/17,127.029999,130.490005,127.010002,128.75,124.305,111985000
2/2/17,127.980003,129.389999,127.779999,128.529999,124.092606,33710400
2/3/17,128.309998,129.190002,128.160004,129.080002,124.623619,24507300
2/6/17,129.130005,130.5,128.899994,130.289993,125.79184,26845900
2/7/17,130.539993,132.089996,130.449997,131.529999,126.989029,38183800
2/8/17,131.350006,132.220001,131.220001,132.039993,127.481415,23004100
2/9/17,131.649994,132.449997,131.119995,132.419998,128.402603,28349900
2/10/17,132.460007,132.940002,132.050003,132.119995,128.11171,20065500
2/13/17,133.080002,133.820007,132.75,133.289993,129.246201,23035400
2/14/17,133.470001,135.089996,133.25,135.020004,130.923721,33226200
2/15/17,135.520004,136.270004,134.619995,135.509995,131.398834,35623100
2/16/17,135.669998,135.899994,134.839996,135.350006,131.243729,22584600
2/17/17,135.100006,135.830002,135.100006,135.720001,131.602493,22198200
2/21/17,136.229996,136.75,135.979996,136.699997,132.55275,24507200
2/22/17,136.429993,137.119995,136.110001,137.110001,132.950317,20836900
2/23/17,137.380005,137.479996,136.300003,136.529999,132.387909,20788200
2/24/17,135.910004,136.660004,135.279999,136.660004,132.513962,21776600
2/27/17,137.139999,137.440002,136.279999,136.929993,132.775772,20257400
2/28/17,137.080002,137.440002,136.699997,136.990005,132.833969,23482900
3/1/17,137.889999,140.149994,137.600006,139.789993,135.548996,36414600
3/2/17,140,140.279999,138.759995,138.960007,134.744186,26211000
3/3/17,138.779999,139.830002,138.589996,139.779999,135.539307,21108100
3/6/17,139.369995,139.770004,138.600006,139.339996,135.112656,21750000
3/7/17,139.059998,139.979996,138.789993,139.520004,135.287201,17446300
3/8/17,138.949997,139.800003,138.820007,139,134.782974,18707200
3/9/17,138.740005,138.789993,137.050003,138.679993,134.472672,22155900
3/10/17,139.25,139.360001,138.639999,139.139999,134.918732,19612800
3/13/17,138.850006,139.429993,138.820007,139.199997,134.976898,17421700
3/14/17,139.300003,139.649994,138.839996,138.990005,134.773285,15309100
3/15/17,139.410004,140.75,139.029999,140.460007,136.198685,25691800
3/16/17,140.720001,141.020004,140.259995,140.690002,136.421692,19232000
3/17/17,141,141,139.889999,139.990005,135.74295,43885000
3/20/17,140.399994,141.5,140.229996,141.460007,137.168365,21542000
3/21/17,142.110001,142.800003,139.729996,139.839996,135.597504,39529900
3/22/17,139.850006,141.600006,139.759995,141.419998,137.129562,25860200
3/23/17,141.259995,141.580002,140.610001,140.919998,136.644714,20346300
3/24/17,141.5,141.740005,140.350006,140.639999,136.37323,22395600
3/27/17,139.389999,141.220001,138.619995,140.880005,136.605957,23575100
3/28/17,140.910004,144.039993,140.619995,143.800003,139.437347,33374800
3/29/17,143.679993,144.490005,143.190002,144.119995,139.74765,29190000
3/30/17,144.190002,144.5,143.5,143.929993,139.563416,21207300
3/31/17,143.720001,144.270004,143.009995,143.660004,139.301605,19661700
4/3/17,143.710007,144.119995,143.050003,143.699997,139.340393,19985700
4/4/17,143.25,144.889999,143.169998,144.770004,140.37793,19891400
4/5/17,144.220001,145.460007,143.809998,144.020004,139.650681,27717900
4/6/17,144.289993,144.520004,143.449997,143.660004,139.301605,21149000
4/7/17,143.729996,144.179993,143.270004,143.339996,138.991318,16672200
4/10/17,143.600006,143.880005,142.899994,143.169998,138.826462,18933400
4/11/17,142.940002,143.350006,140.059998,141.630005,137.333206,30379400
4/12/17,141.600006,142.149994,141.009995,141.800003,137.498032,20350000
4/13/17,141.910004,142.380005,141.050003,141.050003,136.770782,17822900
4/17/17,141.479996,141.880005,140.869995,141.830002,137.52713,16582100
4/18/17,141.410004,142.039993,141.110001,141.199997,136.916229,14697500
4/19/17,141.880005,142,140.449997,140.679993,136.412003,17328400
4/20/17,141.220001,142.919998,141.160004,142.440002,138.118622,23319600
4/21/17,142.440002,142.679993,141.850006,142.270004,137.953781,17320900
4/24/17,143.5,143.949997,143.179993,143.639999,139.282196,17134300
4/25/17,143.910004,144.899994,143.869995,144.529999,140.145187,18871500
4/26/17,144.470001,144.600006,143.380005,143.679993,139.320984,20041200
4/27/17,143.919998,144.160004,143.309998,143.789993,139.427643,14246300
4/28/17,144.089996,144.300003,143.270004,143.649994,139.291885,20860400
5/1/17,145.100006,147.199997,144.960007,146.580002,142.132996,33602900
5/2/17,147.539993,148.089996,146.839996,147.509995,143.034805,45352200
5/3/17,145.589996,147.490005,144.270004,147.059998,142.59845,45697000
5/4/17,146.520004,147.139999,145.809998,146.529999,142.084518,23371900
5/5/17,146.759995,148.979996,146.759995,148.960007,144.440811,27327700
5/8/17,149.029999,153.699997,149.029999,153.009995,148.36792,48752400
5/9/17,153.869995,154.880005,153.449997,153.990005,149.318192,39130400
5/10/17,153.630005,153.940002,152.110001,153.259995,148.610352,25805700
5/11/17,152.449997,154.070007,152.309998,153.949997,149.895569,27255100
5/12/17,154.699997,156.419998,154.669998,156.100006,151.988968,32527000
5/15/17,156.009995,156.649994,155.050003,155.699997,151.599518,26009700
5/16/17,155.940002,156.059998,154.720001,155.470001,151.375549,20048500
5/17/17,153.600006,154.570007,149.710007,150.25,146.29303,50767700
5/18/17,151.270004,153.339996,151.130005,152.539993,148.522705,33568200
5/19/17,153.380005,153.979996,152.630005,153.059998,149.029007,26960800
5/22/17,154,154.580002,152.910004,153.990005,149.93454,22966400
5/23/17,154.899994,154.899994,153.309998,153.800003,149.749542,19918900
5/24/17,153.839996,154.169998,152.669998,153.339996,149.301636,19178000
5/25/17,153.729996,154.350006,153.029999,153.869995,149.817673,19235600
5/26/17,154,154.240005,153.309998,153.610001,149.564529,21927600
5/30/17,153.419998,154.429993,153.330002,153.669998,149.622955,20126900
5/31/17,153.970001,154.169998,152.380005,152.759995,148.736908,24451200
6/1/17,153.169998,153.330002,152.220001,153.179993,149.145844,16404100
6/2/17,153.580002,155.449997,152.889999,155.449997,151.356079,27770700
